Name,Synonym,Formula,CAS,MW,form,Melting point,Boiling point,density,Solubility in 100 mL of water,Unnamed: 10,Target,mass_frac
Sodium bismuthate,Sodium metabismuthate,NaBiO3,12232-99-4,279.968,yel-brn hyg cry,,,,,,Na,0.0821155951979
Sodium bismuthate,Sodium metabismuthate,NaBiO3,12232-99-4,279.968,yel-brn hyg cry,,,,,,O,0.171441510066
Sodium borohydride,,NaBH4,16940-66-2,37.833,wh cub cry; hyg,≈400 dec,,1.07,5520.0,,B,0.285759377069
Sodium borohydride,,NaBH4,16940-66-2,37.833,wh cub cry; hyg,≈400 dec,,1.07,5520.0,,H,0.106568608463
Sodium borohydride,,NaBH4,16940-66-2,37.833,wh cub cry; hyg,≈400 dec,,1.07,5520.0,,Na,0.607672014468
Sodium bromate,,NaBrO3,7789-38-0,150.892,col cub cry,381,,3.34,39.425,,Br,0.529544417647
Sodium bromate,,NaBrO3,7789-38-0,150.892,col cub cry,381,,3.34,39.425,,Na,0.152359130772
Sodium bromate,,NaBrO3,7789-38-0,150.892,col cub cry,381,,3.34,39.425,,O,0.318096451581
Sodium bromide,,NaBr,7647-15-6,102.894,wh cub cry,747,1390,3.200,94.625,,Br,0.776567916203
Sodium bromide,,NaBr,7647-15-6,102.894,wh cub cry,747,1390,3.200,94.625,,Na,0.223432083797
Sodium bromide dihydrate,,NaBr+2H2O,13466-08-5,138.925,wh cry,36 dec,,2.18,94.625,,Br,0.575162035434
Sodium bromide dihydrate,,NaBr+2H2O,13466-08-5,138.925,wh cry,36 dec,,2.18,94.625,,H,0.0290212666197
Sodium bromide dihydrate,,NaBr+2H2O,13466-08-5,138.925,wh cry,36 dec,,2.18,94.625,,Na,0.1654841121
Sodium bromide dihydrate,,NaBr+2H2O,13466-08-5,138.925,wh cry,36 dec,,2.18,94.625,,O,0.230332585846
Sodium carbonate,Soda ash,Na2CO3,497-19-8,105.989,wh hyg powder,856,,2.54,30.725,,C,0.113320850493
Sodium carbonate,Soda ash,Na2CO3,497-19-8,105.989,wh hyg powder,856,,2.54,30.725,,Na,0.433816548151
Sodium carbonate,Soda ash,Na2CO3,497-19-8,105.989,wh hyg powder,856,,2.54,30.725,,O,0.452862601357
Sodium carbonate decahydrate,Sal soda,Na2CO3+10H2O,6132-02-1,286.142,col cry,34 dec,,1.46,30.725,,C,0.0419747257
Sodium carbonate decahydrate,Sal soda,Na2CO3+10H2O,6132-02-1,286.142,col cry,34 dec,,1.46,30.725,,H,0.0704505233201
Sodium carbonate decahydrate,Sal soda,Na2CO3+10H2O,6132-02-1,286.142,col cry,34 dec,,1.46,30.725,,Na,0.160688262871
Sodium carbonate decahydrate,Sal soda,Na2CO3+10H2O,6132-02-1,286.142,col cry,34 dec,,1.46,30.725,,O,0.726886488109
Sodium carbonate monohydrate,Thermonatrite,Na2CO3+H2O,5968-11-6,124.005,col orth cry,100 dec,,2.25,30.725,,C,0.0968575792684
Sodium carbonate monohydrate,Thermonatrite,Na2CO3+H2O,5968-11-6,124.005,col orth cry,100 dec,,2.25,30.725,,H,0.0162566092647
Sodium carbonate monohydrate,Thermonatrite,Na2CO3+H2O,5968-11-6,124.005,col orth cry,100 dec,,2.25,30.725,,Na,0.37079161088
Sodium carbonate monohydrate,Thermonatrite,Na2CO3+H2O,5968-11-6,124.005,col orth cry,100 dec,,2.25,30.725,,O,0.516094200587
Sodium chlorate,,NaClO3,7775-09-9,106.441,col cub cry,248,dec 630,2.5,10025.0,,Cl,0.333076636184
Sodium chlorate,,NaClO3,7775-09-9,106.441,col cub cry,248,dec 630,2.5,10025.0,,Na,0.215986094786
Sodium chlorate,,NaClO3,7775-09-9,106.441,col cub cry,248,dec 630,2.5,10025.0,,O,0.45093726903
Sodium chloride,Halite,NaCl,7647-14-5,58.443,col cub cry,800.7,1465,2.17,36.025,,Cl,0.606627653631
Sodium chloride,Halite,NaCl,7647-14-5,58.443,col cub cry,800.7,1465,2.17,36.025,,Na,0.393372346369
Sodium chlorite,,NaClO2,7758-19-2,90.442,wh hyg cry,≈180 dec,,,6417.0,,Cl,0.391998947854
Sodium chlorite,,NaClO2,7758-19-2,90.442,wh hyg cry,≈180 dec,,,6417.0,,Na,0.2541947189
Sodium chlorite,,NaClO2,7758-19-2,90.442,wh hyg cry,≈180 dec,,,6417.0,,O,0.353806333246
Sodium chromate,,Na2CrO4,7775-11-3,161.974,yel orth cry,794,,2.72,87.625,,Cr,0.321016610289
Sodium chromate,,Na2CrO4,7775-11-3,161.974,yel orth cry,794,,2.72,87.625,,Na,0.28387120594
Sodium chromate,,Na2CrO4,7775-11-3,161.974,yel orth cry,794,,2.72,87.625,,O,0.395112183772
Sodium chromate tetrahydrate,,Na2CrO4+4H2O,10034-82-9,234.035,yel hyg cry,dec,,,87.625,,Cr,0.222172933581
Sodium chromate tetrahydrate,,Na2CrO4+4H2O,10034-82-9,234.035,yel hyg cry,dec,,,87.625,,H,0.0344544281857
Sodium chromate tetrahydrate,,Na2CrO4+4H2O,10034-82-9,234.035,yel hyg cry,dec,,,87.625,,Na,0.196464907302
Sodium chromate tetrahydrate,,Na2CrO4+4H2O,10034-82-9,234.035,yel hyg cry,dec,,,87.625,,O,0.546907730931
Sodium citrate dihydrate,"Sodium 2-hydroxy-1,2,3-propanetricarboxylate dihydrate",Na3C6H5O7+2H2O,6132-04-3,294.099,wh cry,150 dec,,,,,C,0.245033342039
Sodium citrate dihydrate,"Sodium 2-hydroxy-1,2,3-propanetricarboxylate dihydrate",Na3C6H5O7+2H2O,6132-04-3,294.099,wh cry,150 dec,,,,,H,0.0308448600133
Sodium citrate dihydrate,"Sodium 2-hydroxy-1,2,3-propanetricarboxylate dihydrate",Na3C6H5O7+2H2O,6132-04-3,294.099,wh cry,150 dec,,,,,Na,0.234510061836
Sodium citrate dihydrate,"Sodium 2-hydroxy-1,2,3-propanetricarboxylate dihydrate",Na3C6H5O7+2H2O,6132-04-3,294.099,wh cry,150 dec,,,,,O,0.489611736112
Sodium citrate pentahydrate,,Na3C6H5O7+5H2O,6858-44-2,348.145,hyg col cry,dec 150,,1.86,9225.0,,C,0.206994544168
Sodium citrate pentahydrate,,Na3C6H5O7+5H2O,6858-44-2,348.145,hyg col cry,dec 150,,1.86,9225.0,,H,0.0434275439501
Sodium citrate pentahydrate,,Na3C6H5O7+5H2O,6858-44-2,348.145,hyg col cry,dec 150,,1.86,9225.0,,Na,0.198104890333
Sodium citrate pentahydrate,,Na3C6H5O7+5H2O,6858-44-2,348.145,hyg col cry,dec 150,,1.86,9225.0,,O,0.551473021549
Sodium cyanate,,NaCNO,917-61-3,65.007,col needles,550,,1.89,,,C,0.18476132694
Sodium cyanate,,NaCNO,917-61-3,65.007,col needles,550,,1.89,,,N,0.215465916063
Sodium cyanate,,NaCNO,917-61-3,65.007,col needles,550,,1.89,,,Na,0.353653015913
Sodium cyanate,,NaCNO,917-61-3,65.007,col needles,550,,1.89,,,O,0.246119741085
Sodium cyanide,Cyanogran,NaCN,143-33-9,49.008,wh cub cry; hyg,562,,1.6,58.22,,C,0.245080468357
Sodium cyanide,Cyanogran,NaCN,143-33-9,49.008,wh cub cry; hyg,562,,1.6,58.22,,N,0.285809203139
Sodium cyanide,Cyanogran,NaCN,143-33-9,49.008,wh cub cry; hyg,562,,1.6,58.22,,Na,0.469110328504
Sodium cyanoborohydride,,NaBH3(CN),25895-60-7,62.843,wh hyg powder,240 dec,,1.12,,,B,0.17203465587
Sodium cyanoborohydride,,NaBH3(CN),25895-60-7,62.843,wh hyg powder,240 dec,,1.12,,,C,0.191125394622
Sodium cyanoborohydride,,NaBH3(CN),25895-60-7,62.843,wh hyg powder,240 dec,,1.12,,,H,0.0481178275011
Sodium cyanoborohydride,,NaBH3(CN),25895-60-7,62.843,wh hyg powder,240 dec,,1.12,,,N,0.222887597297
Sodium cyanoborohydride,,NaBH3(CN),25895-60-7,62.843,wh hyg powder,240 dec,,1.12,,,Na,0.365834524709
Sodium dichromate,,Na2Cr2O7,10588-01-9,261.968,red hyg cry,357,400 dec,,18725.0,,Cr,0.396965977432
Sodium dichromate,,Na2Cr2O7,10588-01-9,261.968,red hyg cry,357,400 dec,,18725.0,,Na,0.175516168197
Sodium dichromate,,Na2Cr2O7,10588-01-9,261.968,red hyg cry,357,400 dec,,18725.0,,O,0.427517854371
Sodium dichromate dihydrate,,Na2Cr2O7+2H2O,7789-12-0,297.999,oran-red monocl cry,85 dec,,2.35,,,Cr,0.348969340753
Sodium dichromate dihydrate,,Na2Cr2O7+2H2O,7789-12-0,297.999,oran-red monocl cry,85 dec,,2.35,,,H,0.0135294823003
Sodium dichromate dihydrate,,Na2Cr2O7+2H2O,7789-12-0,297.999,oran-red monocl cry,85 dec,,2.35,,,Na,0.154294738061
Sodium dichromate dihydrate,,Na2Cr2O7+2H2O,7789-12-0,297.999,oran-red monocl cry,85 dec,,2.35,,,O,0.483206438886
Sodium dihydrogen hypophosphate hexahydrate,,Na2H2P2O6+6H2O,7782-95-8,314.031,monocl plates,110 dec,,1.849,2.025,,H,0.0449355604582
Sodium dihydrogen hypophosphate hexahydrate,,Na2H2P2O6+6H2O,7782-95-8,314.031,monocl plates,110 dec,,1.849,2.025,,Na,0.146417185745
Sodium dihydrogen hypophosphate hexahydrate,,Na2H2P2O6+6H2O,7782-95-8,314.031,monocl plates,110 dec,,1.849,2.025,,O,0.611381634957
Sodium dihydrogen hypophosphate hexahydrate,,Na2H2P2O6+6H2O,7782-95-8,314.031,monocl plates,110 dec,,1.849,2.025,,P,0.197265618839
Sodium dihydrogen phosphate,,NaH2PO4,7558-80-7,119.977,col monocl cry,200 dec,,,94.925,,H,0.0168022188459
Sodium dihydrogen phosphate,,NaH2PO4,7558-80-7,119.977,col monocl cry,200 dec,,,94.925,,Na,0.191618119461
Sodium dihydrogen phosphate,,NaH2PO4,7558-80-7,119.977,col monocl cry,200 dec,,,94.925,,O,0.533415521167
Sodium dihydrogen phosphate,,NaH2PO4,7558-80-7,119.977,col monocl cry,200 dec,,,94.925,,P,0.258164140526
Sodium dihydrogen phosphate dihydrate,,NaH2PO4+2H2O,13472-35-0,156.008,col orth cry,60 dec,,1.91,94.925,,H,0.0387650416604
Sodium dihydrogen phosphate dihydrate,,NaH2PO4+2H2O,13472-35-0,156.008,col orth cry,60 dec,,1.91,94.925,,Na,0.147363163796
Sodium dihydrogen phosphate dihydrate,,NaH2PO4+2H2O,13472-35-0,156.008,col orth cry,60 dec,,1.91,94.925,,O,0.615331674049
Sodium dihydrogen phosphate dihydrate,,NaH2PO4+2H2O,13472-35-0,156.008,col orth cry,60 dec,,1.91,94.925,,P,0.198540120495
Sodium dihydrogen pyrophosphate,Sodium acid pyrophosphate,Na2H2P2O7,7758-16-9,221.939,wh powder,220 dec,,1.9,,,H,0.00908304686576
Sodium dihydrogen pyrophosphate,Sodium acid pyrophosphate,Na2H2P2O7,7758-16-9,221.939,wh powder,220 dec,,1.9,,,Na,0.207172204499
Sodium dihydrogen pyrophosphate,Sodium acid pyrophosphate,Na2H2P2O7,7758-16-9,221.939,wh powder,220 dec,,1.9,,,O,0.504624828942
Sodium dihydrogen pyrophosphate,Sodium acid pyrophosphate,Na2H2P2O7,7758-16-9,221.939,wh powder,220 dec,,1.9,,,P,0.279119919692
Sodium dihydrogen phosphate monohydrate,"Sodium phosphate, monobasic, monohydrate",NaH2PO4+H2O,10049-21-5,137.993,wh hyg cry,100 dec,,,94.925,,H,0.0292172842599
Sodium dihydrogen phosphate monohydrate,"Sodium phosphate, monobasic, monohydrate",NaH2PO4+H2O,10049-21-5,137.993,wh hyg cry,100 dec,,,94.925,,Na,0.166601837441
Sodium dihydrogen phosphate monohydrate,"Sodium phosphate, monobasic, monohydrate",NaH2PO4+H2O,10049-21-5,137.993,wh hyg cry,100 dec,,,94.925,,O,0.579720789168
Sodium dihydrogen phosphate monohydrate,"Sodium phosphate, monobasic, monohydrate",NaH2PO4+H2O,10049-21-5,137.993,wh hyg cry,100 dec,,,94.925,,P,0.22446008913
Sodium dithionate,Sodium hydrosulfite,Na2S2O4,7775-14-6,174.108,gray-wh powder,52 dec,,,24.12,,Na,0.264087612606
Sodium dithionate,Sodium hydrosulfite,Na2S2O4,7775-14-6,174.108,gray-wh powder,52 dec,,,24.12,,O,0.367575968047
Sodium dithionate,Sodium hydrosulfite,Na2S2O4,7775-14-6,174.108,gray-wh powder,52 dec,,,24.12,,S,0.368336419347
Sodium dithionate dihydrate,Sodium hyposulfate dihydrate,Na2S2O6+2H2O,7631-94-9*,242.137,col orth cry,110 dec,,2.19,15.12,,H,0.0166507735264
Sodium dithionate dihydrate,Sodium hyposulfate dihydrate,Na2S2O6+2H2O,7631-94-9*,242.137,col orth cry,110 dec,,2.19,15.12,,Na,0.189890986421
Sodium dithionate dihydrate,Sodium hyposulfate dihydrate,Na2S2O6+2H2O,7631-94-9*,242.137,col orth cry,110 dec,,2.19,15.12,,O,0.528607627356
Sodium dithionate dihydrate,Sodium hyposulfate dihydrate,Na2S2O6+2H2O,7631-94-9*,242.137,col orth cry,110 dec,,2.19,15.12,,S,0.264850612697
Sodium ethanolate,Sodium ethoxide,NaC2H5O,141-52-6,68.05,wh-yel hyg powder,260 dec,,,,,C,0.352994929398
Sodium ethanolate,Sodium ethoxide,NaC2H5O,141-52-6,68.05,wh-yel hyg powder,260 dec,,,,,H,0.0740584872525
Sodium ethanolate,Sodium ethoxide,NaC2H5O,141-52-6,68.05,wh-yel hyg powder,260 dec,,,,,Na,0.337835096367
Sodium ethanolate,Sodium ethoxide,NaC2H5O,141-52-6,68.05,wh-yel hyg powder,260 dec,,,,,O,0.235111486983
Sodium ferricyanide monohydrate,,Na3Fe(CN)6+H2O,14217-21-1*,298.933,red hyg cry,,,,,,C,0.24107061402
Sodium ferricyanide monohydrate,,Na3Fe(CN)6+H2O,14217-21-1*,298.933,red hyg cry,,,,,,Fe,0.186813819344
Sodium ferricyanide monohydrate,,Na3Fe(CN)6+H2O,14217-21-1*,298.933,red hyg cry,,,,,,H,0.00674356239839
Sodium ferricyanide monohydrate,,Na3Fe(CN)6+H2O,14217-21-1*,298.933,red hyg cry,,,,,,N,0.281132970551
Sodium ferricyanide monohydrate,,Na3Fe(CN)6+H2O,14217-21-1*,298.933,red hyg cry,,,,,,Na,0.2307175184
Sodium ferricyanide monohydrate,,Na3Fe(CN)6+H2O,14217-21-1*,298.933,red hyg cry,,,,,,O,0.0535215152871
Sodium ferrocyanide decahydrate,Sodium prussiate yellow,Na4Fe(CN)6+10H2O,13601-19-9,484.061,yel monocl cry,≈50 dec,,1.46,2020.0,,C,0.148874126905
Sodium ferrocyanide decahydrate,Sodium prussiate yellow,Na4Fe(CN)6+10H2O,13601-19-9,484.061,yel monocl cry,≈50 dec,,1.46,2020.0,,Fe,0.115367625215
Sodium ferrocyanide decahydrate,Sodium prussiate yellow,Na4Fe(CN)6+10H2O,13601-19-9,484.061,yel monocl cry,≈50 dec,,1.46,2020.0,,H,0.0416451407143
Sodium ferrocyanide decahydrate,Sodium prussiate yellow,Na4Fe(CN)6+10H2O,13601-19-9,484.061,yel monocl cry,≈50 dec,,1.46,2020.0,,N,0.173614796251
Sodium ferrocyanide decahydrate,Sodium prussiate yellow,Na4Fe(CN)6+10H2O,13601-19-9,484.061,yel monocl cry,≈50 dec,,1.46,2020.0,,Na,0.189974041442
Sodium ferrocyanide decahydrate,Sodium prussiate yellow,Na4Fe(CN)6+10H2O,13601-19-9,484.061,yel monocl cry,≈50 dec,,1.46,2020.0,,O,0.330524269472
Sodium fluoride,Villiaumite,NaF,7681-49-4,41.988,col cub or tetr cry,996,1704,2.78,4.1325,,F,0.452470352432
Sodium fluoride,Villiaumite,NaF,7681-49-4,41.988,col cub or tetr cry,996,1704,2.78,4.1325,,Na,0.547529647568
Sodium fluorophosphate,,Na2PO3F,10163-15-2,143.95,powder,,,,,,F,0.131979269897
Sodium fluorophosphate,,Na2PO3F,10163-15-2,143.95,powder,,,,,,Na,0.319413472041
Sodium fluorophosphate,,Na2PO3F,10163-15-2,143.95,powder,,,,,,O,0.333436832858
Sodium fluorophosphate,,Na2PO3F,10163-15-2,143.95,powder,,,,,,P,0.215170425203
Sodium formate,,NaCHO2,141-53-7,68.008,wh hyg cry,257.3,dec,1.92,94.925,,C,0.176609217275
Sodium formate,,NaCHO2,141-53-7,68.008,wh hyg cry,257.3,dec,1.92,94.925,,H,0.0148210757458
Sodium formate,,NaCHO2,141-53-7,68.008,wh hyg cry,257.3,dec,1.92,94.925,,Na,0.338049002795
Sodium formate,,NaCHO2,141-53-7,68.008,wh hyg cry,257.3,dec,1.92,94.925,,O,0.470520704184
Sodium germanate,,Na2GeO3,12025-19-3,166.62,wh monocl hyg cry,1083,,3.31,,,Ge,0.435967986529
Sodium germanate,,Na2GeO3,12025-19-3,166.62,wh monocl hyg cry,1083,,3.31,,,Na,0.275958244046
Sodium germanate,,Na2GeO3,12025-19-3,166.62,wh monocl hyg cry,1083,,3.31,,,O,0.288073769425
Sodium gold cyanide,Sodium dicyanoaurate,NaAu(CN)2,15280-09-8,271.991,wh-yel cry pow,,,,,,Au,0.724165390996
Sodium gold cyanide,Sodium dicyanoaurate,NaAu(CN)2,15280-09-8,271.991,wh-yel cry pow,,,,,,C,0.0883168479382
Sodium gold cyanide,Sodium dicyanoaurate,NaAu(CN)2,15280-09-8,271.991,wh-yel cry pow,,,,,,N,0.102993796699
Sodium gold cyanide,Sodium dicyanoaurate,NaAu(CN)2,15280-09-8,271.991,wh-yel cry pow,,,,,,Na,0.0845239643666
Sodium hexabromoplatinate(IV) hexahydrate,,Na2PtBr6+6H2O,39277-13-9,828.579,cry,,,,,,Br,0.578609732493
Sodium hexabromoplatinate(IV) hexahydrate,,Na2PtBr6+6H2O,39277-13-9,828.579,cry,,,,,,H,0.0145976144816
Sodium hexabromoplatinate(IV) hexahydrate,,Na2PtBr6+6H2O,39277-13-9,828.579,cry,,,,,,Na,0.055492024818
Sodium hexabromoplatinate(IV) hexahydrate,,Na2PtBr6+6H2O,39277-13-9,828.579,cry,,,,,,O,0.115856634887
Sodium hexabromoplatinate(IV) hexahydrate,,Na2PtBr6+6H2O,39277-13-9,828.579,cry,,,,,,Pt,0.23544399332
Sodium hexachloroiridate(IV) hexahydrate,,Na2IrCl6+6H2O,19567-78-3,559.006,cry,600 dec,,,,,Cl,0.380528861643
Sodium hexachloroiridate(IV) hexahydrate,,Na2IrCl6+6H2O,19567-78-3,559.006,cry,600 dec,,,,,H,0.0216371117144
Sodium hexachloroiridate(IV) hexahydrate,,Na2IrCl6+6H2O,19567-78-3,559.006,cry,600 dec,,,,,Ir,0.343854851016
Sodium hexachloroiridate(IV) hexahydrate,,Na2IrCl6+6H2O,19567-78-3,559.006,cry,600 dec,,,,,Na,0.0822522845603
Sodium hexachloroiridate(IV) hexahydrate,,Na2IrCl6+6H2O,19567-78-3,559.006,cry,600 dec,,,,,O,0.171726891066
Sodium hexachloroplatinate(IV),,Na2PtCl6,16923-58-3,453.782,yel hyg cry,,,,5316.0,,Cl,0.468767417632
Sodium hexachloroplatinate(IV),,Na2PtCl6,16923-58-3,453.782,yel hyg cry,,,,5316.0,,Na,0.101325273624
Sodium hexachloroplatinate(IV),,Na2PtCl6,16923-58-3,453.782,yel hyg cry,,,,5316.0,,Pt,0.429907308744
Sodium hexachloroplatinate(IV) hexahydrate,,Na2PtCl6+6H2O,16923-58-3,561.873,yel cry,110 dec,,2.50,5316.0,,Cl,0.378587184748
Sodium hexachloroplatinate(IV) hexahydrate,,Na2PtCl6+6H2O,16923-58-3,561.873,yel cry,110 dec,,2.50,5316.0,,H,0.0215267067382
Sodium hexachloroplatinate(IV) hexahydrate,,Na2PtCl6+6H2O,16923-58-3,561.873,yel cry,110 dec,,2.50,5316.0,,Na,0.0818325861443
Sodium hexachloroplatinate(IV) hexahydrate,,Na2PtCl6+6H2O,16923-58-3,561.873,yel cry,110 dec,,2.50,5316.0,,O,0.170850641798
Sodium hexachloroplatinate(IV) hexahydrate,,Na2PtCl6+6H2O,16923-58-3,561.873,yel cry,110 dec,,2.50,5316.0,,Pt,0.347202880571
Sodium hexafluoroaluminate,Cryolite,Na3AlF6,13775-53-6,209.941,col monocl cry; trans cub 560,1013,,2.97,,,Al,0.128519462421
Sodium hexafluoroaluminate,Cryolite,Na3AlF6,13775-53-6,209.941,col monocl cry; trans cub 560,1013,,2.97,,,F,0.542963380032
Sodium hexafluoroaluminate,Cryolite,Na3AlF6,13775-53-6,209.941,col monocl cry; trans cub 560,1013,,2.97,,,Na,0.328517157548
Sodium hexafluoroantimonate,,NaSbF6,16925-25-0,258.74,wh cub cry,,,3.375,12920.0,,F,0.440559388434
Sodium hexafluoroantimonate,,NaSbF6,16925-25-0,258.74,wh cub cry,,,3.375,12920.0,,Na,0.0888527190734
Sodium hexafluoroantimonate,,NaSbF6,16925-25-0,258.74,wh cub cry,,,3.375,12920.0,,Sb,0.470587892493
Sodium hexafluorophosphate monohydrate,,NaPF6+H2O,20644-15-9,185.969,col orth cry,,,2.369,1030.0,,F,0.612953115447
Sodium hexafluorophosphate monohydrate,,NaPF6+H2O,20644-15-9,185.969,col orth cry,,,2.369,1030.0,,H,0.010839857727
Sodium hexafluorophosphate monohydrate,,NaPF6+H2O,20644-15-9,185.969,col orth cry,,,2.369,1030.0,,Na,0.123621360483
Sodium hexafluorophosphate monohydrate,,NaPF6+H2O,20644-15-9,185.969,col orth cry,,,2.369,1030.0,,O,0.0860325117155
Sodium hexafluorophosphate monohydrate,,NaPF6+H2O,20644-15-9,185.969,col orth cry,,,2.369,1030.0,,P,0.166553154627
Sodium hexafluorosilicate,Malladrite,Na2SiF6,16893-85-9,188.056,wh hex cry,847,,2.7,0.672,,F,0.606153209047
Sodium hexafluorosilicate,Malladrite,Na2SiF6,16893-85-9,188.056,wh hex cry,847,,2.7,0.672,,Na,0.244499889063
Sodium hexafluorosilicate,Malladrite,Na2SiF6,16893-85-9,188.056,wh hex cry,847,,2.7,0.672,,Si,0.14934690189
Sodium hexanitrocobaltate(III),Sodium cobaltinitrite,Na3Co(NO2)6,14649-73-1,403.935,yel-brn cry powder,,,,,,Co,0.145897537071
Sodium hexanitrocobaltate(III),Sodium cobaltinitrite,Na3Co(NO2)6,14649-73-1,403.935,yel-brn cry powder,,,,,,N,0.208053512031
Sodium hexanitrocobaltate(III),Sodium cobaltinitrite,Na3Co(NO2)6,14649-73-1,403.935,yel-brn cry powder,,,,,,Na,0.170743367085
Sodium hexanitrocobaltate(III),Sodium cobaltinitrite,Na3Co(NO2)6,14649-73-1,403.935,yel-brn cry powder,,,,,,O,0.475305583813
Sodium hydride,,NaH,7646-69-7,23.998,silv cub cry; flam,425 dec,,1.39,,,H,0.042001508904
Sodium hydride,,NaH,7646-69-7,23.998,silv cub cry; flam,425 dec,,1.39,,,Na,0.957998491096
Sodium hydrogen arsenate,Disodium arsenate,Na2HAsO4,7778-43-0,185.908,wh powder,≈195 dec,,,5120.0,,As,0.40300650079
Sodium hydrogen arsenate,Disodium arsenate,Na2HAsO4,7778-43-0,185.908,wh powder,≈195 dec,,,5120.0,,H,0.00542175250404
Sodium hydrogen arsenate,Disodium arsenate,Na2HAsO4,7778-43-0,185.908,wh powder,≈195 dec,,,5120.0,,Na,0.247325910592
Sodium hydrogen arsenate,Disodium arsenate,Na2HAsO4,7778-43-0,185.908,wh powder,≈195 dec,,,5120.0,,O,0.344245836114
Sodium hydrogen arsenate heptahydrate,,Na2HAsO4+7H2O,10048-95-0,312.014,wh monocl cry,≈50 dec,,1.87,5120.0,,As,0.240122836764
Sodium hydrogen arsenate heptahydrate,,Na2HAsO4+7H2O,10048-95-0,312.014,wh monocl cry,≈50 dec,,1.87,5120.0,,H,0.0484565356495
Sodium hydrogen arsenate heptahydrate,,Na2HAsO4+7H2O,10048-95-0,312.014,wh monocl cry,≈50 dec,,1.87,5120.0,,Na,0.147363874131
Sodium hydrogen arsenate heptahydrate,,Na2HAsO4+7H2O,10048-95-0,312.014,wh monocl cry,≈50 dec,,1.87,5120.0,,O,0.564056753456
Sodium hydrogen carbonate,Sodium bicarbonate,NaHCO3,144-55-8,84.007,wh monocl cry,≈50 dec,,2.20,10.325,,C,0.1429732744
Sodium hydrogen carbonate,Sodium bicarbonate,NaHCO3,144-55-8,84.007,wh monocl cry,≈50 dec,,2.20,10.325,,H,0.0119983416619
Sodium hydrogen carbonate,Sodium bicarbonate,NaHCO3,144-55-8,84.007,wh monocl cry,≈50 dec,,2.20,10.325,,Na,0.273666196946
Sodium hydrogen carbonate,Sodium bicarbonate,NaHCO3,144-55-8,84.007,wh monocl cry,≈50 dec,,2.20,10.325,,O,0.571362186992
Sodium hydrogen fluoride,Sodium bifluoride,NaHF2,1333-83-1,61.995,wh hex cry,>160 dec,,2.08,3.252,,F,0.612905931811
Sodium hydrogen fluoride,Sodium bifluoride,NaHF2,1333-83-1,61.995,wh hex cry,>160 dec,,2.08,3.252,,H,0.0162585349517
Sodium hydrogen fluoride,Sodium bifluoride,NaHF2,1333-83-1,61.995,wh hex cry,>160 dec,,2.08,3.252,,Na,0.370835533238
Sodium hydrogen phosphate,"Sodium phosphate, dibasic",Na2HPO4,7558-79-4,141.959,wh hyg powder,,,1.7,11.825,,H,0.0071002270519
Sodium hydrogen phosphate,"Sodium phosphate, dibasic",Na2HPO4,7558-79-4,141.959,wh hyg powder,,,1.7,11.825,,Na,0.323893449528
